#1
double	Pel(35040,2)
1475100	0.0675
1476000	0.0628
1476900	0.0596
1477800	0.0573
1478700	0.0557
1479600	0.0545
1480500	0.0534
1481400	0.0523
1482300	0.0513
1483200	0.0504
1484100	0.0495
1485000	0.0489
1485900	0.0485
1486800	0.0482
1487700	0.0482
1488600	0.0484
1489500	0.0487
1490400	0.0492
1491300	0.0500
1492200	0.0509
1493100	0.0520
1494000	0.0534
1494900	0.0554
1495800	0.0587
1496700	0.0644
1497600	0.0734
1498500	0.0864
1499400	0.1024
1500300	0.1199
1501200	0.1373
1502100	0.1535
1503000	0.1684
1503900	0.1819
1504800	0.1939
1505700	0.2048
1506600	0.2147
1507500	0.2242
1508400	0.2337
1509300	0.2434
1510200	0.2526
1511100	0.2602
1512000	0.2652
1512900	0.2667
1513800	0.2647
1514700	0.2593
1515600	0.2505
1516500	0.2388
1517400	0.2250
1518300	0.2107
1519200	0.1971
1520100	0.1851
1521000	0.1749
1521900	0.1664
1522800	0.1593
1523700	0.1536
1524600	0.1487
1525500	0.1446
1526400	0.1404
1527300	0.1364
1528200	0.1334
1529100	0.1325
1530000	0.1353
1530900	0.1422
1531800	0.1523
1532700	0.1637
1533600	0.1750
1534500	0.1849
1535400	0.1933
1536300	0.2011
1537200	0.2085
1538100	0.2160
1539000	0.2221
1539900	0.2255
1540800	0.2243
1541700	0.2177
1542600	0.2074
1543500	0.1960
1544400	0.1855
1545300	0.1781
1546200	0.1728
1547100	0.1684
1548000	0.1635
1548900	0.1572
1549800	0.1494
1550700	0.1405
1551600	0.1310
1552500	0.1211
1553400	0.1113
1554300	0.1016
1555200	0.0922
1556100	0.0851
1557000	0.0766
1557900	0.0691
1558800	0.0628
1559700	0.0582
1560600	0.0549
1561500	0.0528
1562400	0.0514
1563300	0.0505
1564200	0.0499
1565100	0.0496
1566000	0.0492
1566900	0.0489
1567800	0.0486
1568700	0.0482
1569600	0.0482
1570500	0.0484
1571400	0.0489
1572300	0.0495
1573200	0.0504
1574100	0.0515
1575000	0.0543
1575900	0.0601
1576800	0.0703
1577700	0.0856
1578600	0.1043
1579500	0.1234
1580400	0.1404
1581300	0.1531
1582200	0.1618
1583100	0.1671
1584000	0.1697
1584900	0.1705
1585800	0.1697
1586700	0.1676
1587600	0.1646
1588500	0.1608
1589400	0.1569
1590300	0.1530
1591200	0.1498
1592100	0.1477
1593000	0.1463
1593900	0.1457
1594800	0.1457
1595700	0.1462
1596600	0.1473
1597500	0.1495
1598400	0.1530
1599300	0.1579
1600200	0.1632
1601100	0.1675
1602000	0.1697
1602900	0.1690
1603800	0.1658
1604700	0.1612
1605600	0.1561
1606500	0.1514
1607400	0.1471
1608300	0.1432
1609200	0.1394
1610100	0.1359
1611000	0.1328
1611900	0.1303
1612800	0.1289
1613700	0.1287
1614600	0.1299
1615500	0.1330
1616400	0.1384
1617300	0.1461
1618200	0.1558
1619100	0.1670
1620000	0.1792
1620900	0.1919
1621800	0.2042
1622700	0.2156
1623600	0.2253
1624500	0.2326
1625400	0.2370
1626300	0.2379
1627200	0.2347
1628100	0.2275
1629000	0.2175
1629900	0.2064
1630800	0.1959
1631700	0.1875
1632600	0.1806
1633500	0.1743
1634400	0.1677
1635300	0.1602
1636200	0.1517
1637100	0.1427
1638000	0.1331
1638900	0.1234
1639800	0.1136
1640700	0.1039
1641600	0.0943
1642500	0.0851
1643400	0.0765
1644300	0.0691
1645200	0.0628
1646100	0.0582
1647000	0.0549
1647900	0.0527
1648800	0.0514
1649700	0.0505
1650600	0.0499
1651500	0.0496
1652400	0.0492
1653300	0.0488
1654200	0.0486
1655100	0.0482
1656000	0.0482
1656900	0.0483
1657800	0.0488
1658700	0.0495
1659600	0.0504
1660500	0.0515
1661400	0.0543
1662300	0.0600
1663200	0.0702
1664100	0.0856
1665000	0.1042
1665900	0.1234
1666800	0.1404
1667700	0.1531
1668600	0.1618
1669500	0.1671
1670400	0.1697
1671300	0.1705
1672200	0.1697
1673100	0.1676
1674000	0.1645
1674900	0.1608
1675800	0.1569
1676700	0.1530
1677600	0.1498
1678500	0.1477
1679400	0.1463
1680300	0.1457
1681200	0.1457
1682100	0.1462
1683000	0.1473
1683900	0.1494
1684800	0.1530
1685700	0.1579
1686600	0.1632
1687500	0.1674
1688400	0.1697
1689300	0.1689
1690200	0.1658
1691100	0.1611
1692000	0.1561
1692900	0.1513
1693800	0.1470
1694700	0.1431
1695600	0.1394
1696500	0.1358
1697400	0.1328
1698300	0.1303
1699200	0.1289
1700100	0.1287
1701000	0.1299
1701900	0.1329
1702800	0.1384
1703700	0.1460
1704600	0.1557
1705500	0.1669
1706400	0.1791
1707300	0.1919
1708200	0.2042
1709100	0.2155
1710000	0.2252
1710900	0.2325
1711800	0.2369
1712700	0.2378
1713600	0.2347
1714500	0.2275
1715400	0.2174
1716300	0.2063
1717200	0.1959
1718100	0.1874
1719000	0.1805
1719900	0.1742
1720800	0.1677
1721700	0.1601
1722600	0.1517
1723500	0.1426
1724400	0.1331
1725300	0.1234
1726200	0.1136
1727100	0.1039
1728000	0.0943
1728900	0.0851
1729800	0.0765
1730700	0.0691
1731600	0.0628
1732500	0.0581
1733400	0.0549
1734300	0.0527
1735200	0.0513
1736100	0.0505
1737000	0.0498
1737900	0.0496
1738800	0.0492
1739700	0.0488
1740600	0.0486
1741500	0.0482
1742400	0.0482
1743300	0.0483
1744200	0.0488
1745100	0.0495
1746000	0.0503
1746900	0.0515
1747800	0.0542
1748700	0.0600
1749600	0.0702
1750500	0.0856
1751400	0.1042
1752300	0.1233
1753200	0.1403
1754100	0.1530
1755000	0.1617
1755900	0.1670
1756800	0.1696
1757700	0.1704
1758600	0.1696
1759500	0.1675
1760400	0.1645
1761300	0.1607
1762200	0.1568
1763100	0.1529
1764000	0.1498
1764900	0.1476
1765800	0.1462
1766700	0.1456
1767600	0.1456
1768500	0.1461
1769400	0.1472
1770300	0.1494
1771200	0.1529
1772100	0.1578
1773000	0.1631
1773900	0.1674
1774800	0.1696
1775700	0.1689
1776600	0.1657
1777500	0.1611
1778400	0.1561
1779300	0.1513
1780200	0.1470
1781100	0.1431
1782000	0.1393
1782900	0.1358
1783800	0.1328
1784700	0.1303
1785600	0.1289
1786500	0.1286
1787400	0.1299
1788300	0.1329
1789200	0.1383
1790100	0.1460
1791000	0.1557
1791900	0.1669
1792800	0.1791
1793700	0.1918
1794600	0.2041
1795500	0.2155
1796400	0.2251
1797300	0.2324
1798200	0.2368
1799100	0.2377
1800000	0.2346
1800900	0.2274
1801800	0.2173
1802700	0.2063
1803600	0.1958
1804500	0.1874
1805400	0.1805
1806300	0.1742
1807200	0.1676
1808100	0.1601
1809000	0.1516
1809900	0.1426
1810800	0.1330
1811700	0.1233
1812600	0.1135
1813500	0.1038
1814400	0.0943
1815300	0.0850
1816200	0.0765
1817100	0.0691
1818000	0.0628
1818900	0.0581
1819800	0.0548
1820700	0.0527
1821600	0.0513
1822500	0.0504
1823400	0.0498
1824300	0.0496
1825200	0.0492
1826100	0.0488
1827000	0.0486
1827900	0.0482
1828800	0.0482
1829700	0.0483
1830600	0.0488
1831500	0.0494
1832400	0.0503
1833300	0.0515
1834200	0.0542
1835100	0.0600
1836000	0.0702
1836900	0.0855
1837800	0.1042
1838700	0.1233
1839600	0.1403
1840500	0.1530
1841400	0.1617
1842300	0.1669
1843200	0.1696
1844100	0.1703
1845000	0.1696
1845900	0.1674
1846800	0.1644
1847700	0.1606
1848600	0.1567
1849500	0.1528
1850400	0.1497
1851300	0.1476
1852200	0.1462
1853100	0.1456
1854000	0.1456
1854900	0.1461
1855800	0.1472
1856700	0.1493
1857600	0.1528
1858500	0.1578
1859400	0.1630
1860300	0.1673
1861200	0.1696
1862100	0.1688
1863000	0.1657
1863900	0.1610
1864800	0.1560
1865700	0.1512
1866600	0.1469
1867500	0.1430
1868400	0.1393
1869300	0.1357
1870200	0.1327
1871100	0.1302
1872000	0.1288
1872900	0.1286
1873800	0.1298
1874700	0.1328
1875600	0.1383
1876500	0.1459
1877400	0.1556
1878300	0.1668
1879200	0.1790
1880100	0.1917
1881000	0.2040
1881900	0.2154
1882800	0.2251
1883700	0.2324
1884600	0.2368
1885500	0.2376
1886400	0.2345
1887300	0.2273
1888200	0.2173
1889100	0.2062
1890000	0.1957
1890900	0.1873
1891800	0.1804
1892700	0.1741
1893600	0.1676
1894500	0.1600
1895400	0.1516
1896300	0.1425
1897200	0.1330
1898100	0.1233
1899000	0.1135
1899900	0.1038
1900800	0.0942
1901700	0.0850
1902600	0.0765
1903500	0.0690
1904400	0.0627
1905300	0.0581
1906200	0.0548
1907100	0.0527
1908000	0.0513
1908900	0.0504
1909800	0.0498
1910700	0.0495
1911600	0.0492
1912500	0.0488
1913400	0.0485
1914300	0.0482
1915200	0.0482
1916100	0.0483
1917000	0.0488
1917900	0.0494
1918800	0.0503
1919700	0.0514
1920600	0.0542
1921500	0.0600
1922400	0.0702
1923300	0.0855
1924200	0.1041
1925100	0.1232
1926000	0.1402
1926900	0.1529
1927800	0.1616
1928700	0.1669
1929600	0.1695
1930500	0.1703
1931400	0.1695
1932300	0.1674
1933200	0.1643
1934100	0.1606
1935000	0.1567
1935900	0.1528
1936800	0.1496
1937700	0.1475
1938600	0.1461
1939500	0.1455
1940400	0.1455
1941300	0.1460
1942200	0.1471
1943100	0.1493
1944000	0.1528
1944900	0.1577
1945800	0.1630
1946700	0.1672
1947600	0.1695
1948500	0.1687
1949400	0.1656
1950300	0.1609
1951200	0.1559
1952100	0.1511
1953000	0.1469
1953900	0.1430
1954800	0.1392
1955700	0.1357
1956600	0.1327
1957500	0.1301
1958400	0.1288
1959300	0.1285
1960200	0.1298
1961100	0.1328
1962000	0.1382
1962900	0.1459
1963800	0.1555
1964700	0.1667
1965600	0.1789
1966500	0.1916
1967400	0.2040
1968300	0.2153
1969200	0.2250
1970100	0.2322
1971000	0.2366
1971900	0.2375
1972800	0.2344
1973700	0.2272
1974600	0.2172
1975500	0.2061
1976400	0.1957
1977300	0.1872
1978200	0.1803
1979100	0.1740
1980000	0.1675
1980900	0.1599
1981800	0.1515
1982700	0.1425
1983600	0.1329
1984500	0.1232
1985400	0.1134
1986300	0.1037
1987200	0.0942
1988100	0.0890
1989000	0.0857
1989900	0.0828
1990800	0.0796
1991700	0.0748
1992600	0.0691
1993500	0.0635
1994400	0.0586
1995300	0.0552
1996200	0.0532
1997100	0.0520
1998000	0.0513
1998900	0.0506
1999800	0.0501
2000700	0.0496
2001600	0.0491
2002500	0.0488
2003400	0.0484
2004300	0.0481
2005200	0.0481
2006100	0.0484
2007000	0.0491
2007900	0.0506
2008800	0.0533
2009700	0.0573
2010600	0.0627
2011500	0.0695
2012400	0.0774
2013300	0.0866
2014200	0.0969
2015100	0.1082
2016000	0.1203
2016900	0.1330
2017800	0.1455
2018700	0.1570
2019600	0.1663
2020500	0.1729
2021400	0.1773
2022300	0.1801
2023200	0.1820
2024100	0.1835
2025000	0.1850
2025900	0.1865
2026800	0.1883
2027700	0.1904
2028600	0.1929
2029500	0.1960
2030400	0.1998
2031300	0.2041
2032200	0.2084
2033100	0.2116
2034000	0.2134
2034900	0.2129
2035800	0.2106
2036700	0.2071
2037600	0.2030
2038500	0.1987
2039400	0.1947
2040300	0.1908
2041200	0.1873
2042100	0.1841
2043000	0.1815
2043900	0.1793
2044800	0.1778
2045700	0.1771
2046600	0.1781
2047500	0.1821
2048400	0.1904
2049300	0.2035
2050200	0.2194
2051100	0.2355
2052000	0.2490
2052900	0.2579
2053800	0.2628
2054700	0.2653
2055600	0.2667
2056500	0.2679
2057400	0.2677
2058300	0.2644
2059200	0.2562
2060100	0.2424
2061000	0.2250
2061900	0.2066
2062800	0.1904
2063700	0.1783
2064600	0.1700
2065500	0.1646
2066400	0.1611
2067300	0.1585
2068200	0.1560
2069100	0.1528
2070000	0.1485
2070900	0.1425
2071800	0.1350
2072700	0.1267
2073600	0.1183
2074500	0.1099
2075400	0.1019
2076300	0.0942
2077200	0.0868
2078100	0.0796
2079000	0.0731
2079900	0.0673
2080800	0.0627
2081700	0.0594
2082600	0.0571
2083500	0.0555
2084400	0.0544
2085300	0.0533
2086200	0.0521
2087100	0.0511
2088000	0.0502
2088900	0.0494
2089800	0.0487
2090700	0.0484
2091600	0.0481
2092500	0.0481
2093400	0.0482
2094300	0.0486
2095200	0.0491
2096100	0.0499
2097000	0.0507
2097900	0.0519
2098800	0.0533
2099700	0.0553
2100600	0.0585
2101500	0.0642
2102400	0.0732
2103300	0.0862
2104200	0.1021
2105100	0.1196
2106000	0.1369
2106900	0.1531
2107800	0.1679
2108700	0.1814
2109600	0.1934
2110500	0.2042
2111400	0.2141
2112300	0.2236
2113200	0.2331
2114100	0.2428
2115000	0.2519
2115900	0.2595
2116800	0.2645
2117700	0.2660
2118600	0.2640
2119500	0.2586
2120400	0.2498
2121300	0.2381
2122200	0.2244
2123100	0.2101
2124000	0.1966
2124900	0.1846
2125800	0.1744
2126700	0.1659
2127600	0.1589
2128500	0.1532
2129400	0.1483
2130300	0.1442
2131200	0.1400
2132100	0.1360
2133000	0.1330
2133900	0.1321
2134800	0.1349
2135700	0.1418
2136600	0.1518
2137500	0.1633
2138400	0.1746
2139300	0.1844
2140200	0.1928
2141100	0.2006
2142000	0.2080
2142900	0.2154
2143800	0.2215
2144700	0.2249
2145600	0.2237
2146500	0.2172
2147400	0.2069
2148300	0.1954
2149200	0.1850
2150100	0.1776
2151000	0.1723
2151900	0.1679
2152800	0.1630
2153700	0.1567
2154600	0.1490
2155500	0.1402
2156400	0.1306
2157300	0.1208
2158200	0.1110
2159100	0.1014
2160000	0.0919
2160900	0.0848
2161800	0.0763
2162700	0.0689
2163600	0.0626
2164500	0.0580
2165400	0.0547
2166300	0.0526
2167200	0.0512
2168100	0.0503
2169000	0.0497
2169900	0.0494
2170800	0.0491
2171700	0.0487
2172600	0.0484
2173500	0.0481
2174400	0.0481
2175300	0.0482
2176200	0.0487
2177100	0.0493
2178000	0.0502
2178900	0.0513
2179800	0.0541
2180700	0.0599
2181600	0.0700
2182500	0.0853
2183400	0.1039
2184300	0.1230
2185200	0.1399
2186100	0.1526
2187000	0.1613
2187900	0.1665
2188800	0.1692
2189700	0.1699
2190600	0.1692
2191500	0.1670
2192400	0.1640
2193300	0.1603
2194200	0.1564
2195100	0.1525
2196000	0.1494
2196900	0.1472
2197800	0.1458
2198700	0.1452
2199600	0.1452
2200500	0.1457
2201400	0.1468
2202300	0.1490
2203200	0.1525
2204100	0.1574
2205000	0.1627
2205900	0.1669
2206800	0.1692
2207700	0.1684
2208600	0.1653
2209500	0.1606
2210400	0.1556
2211300	0.1509
2212200	0.1466
2213100	0.1427
2214000	0.1389
2214900	0.1354
2215800	0.1324
2216700	0.1299
2217600	0.1285
2218500	0.1283
2219400	0.1295
2220300	0.1325
2221200	0.1379
2222100	0.1456
2223000	0.1553
2223900	0.1664
2224800	0.1786
2225700	0.1913
2226600	0.2036
2227500	0.2149
2228400	0.2245
2229300	0.2318
2230200	0.2362
2231100	0.2371
2232000	0.2339
2232900	0.2268
2233800	0.2167
2234700	0.2057
2235600	0.1953
2236500	0.1869
2237400	0.1800
2238300	0.1737
2239200	0.1672
2240100	0.1596
2241000	0.1512
2241900	0.1422
2242800	0.1327
2243700	0.1230
2244600	0.1132
2245500	0.1035
2246400	0.0940
2247300	0.0848
2248200	0.0762
2249100	0.0688
2250000	0.0626
2250900	0.0579
2251800	0.0547
2252700	0.0525
2253600	0.0512
2254500	0.0503
2255400	0.0497
2256300	0.0494
2257200	0.0490
2258100	0.0487
2259000	0.0484
2259900	0.0480
2260800	0.0480
2261700	0.0482
2262600	0.0487
2263500	0.0493
2264400	0.0502
2265300	0.0513
2266200	0.0541
2267100	0.0598
2268000	0.0700
2268900	0.0853
2269800	0.1038
2270700	0.1229
2271600	0.1398
2272500	0.1525
2273400	0.1611
2274300	0.1664
2275200	0.1690
2276100	0.1698
2277000	0.1690
2277900	0.1669
2278800	0.1639
2279700	0.1601
2280600	0.1563
2281500	0.1524
2282400	0.1492
2283300	0.1471
2284200	0.1457
2285100	0.1451
2286000	0.1451
2286900	0.1456
2287800	0.1467
2288700	0.1489
2289600	0.1524
2290500	0.1573
2291400	0.1625
2292300	0.1668
2293200	0.1690
2294100	0.1683
2295000	0.1652
2295900	0.1605
2296800	0.1555
2297700	0.1507
2298600	0.1465
2299500	0.1426
2300400	0.1388
2301300	0.1353
2302200	0.1323
2303100	0.1298
2304000	0.1284
2304900	0.1282
2305800	0.1294
2306700	0.1324
2307600	0.1378
2308500	0.1455
2309400	0.1551
2310300	0.1663
2311200	0.1785
2312100	0.1911
2313000	0.2034
2313900	0.2147
2314800	0.2244
2315700	0.2316
2316600	0.2360
2317500	0.2369
2318400	0.2338
2319300	0.2266
2320200	0.2166
2321100	0.2055
2322000	0.1951
2322900	0.1867
2323800	0.1798
2324700	0.1736
2325600	0.1670
2326500	0.1595
2327400	0.1511
2328300	0.1421
2329200	0.1326
2330100	0.1229
2331000	0.1131
2331900	0.1035
2332800	0.0939
2333700	0.0847
2334600	0.0762
2335500	0.0688
2336400	0.0625
2337300	0.0579
2338200	0.0546
2339100	0.0525
2340000	0.0511
2340900	0.0502
2341800	0.0496
2342700	0.0494
2343600	0.0490
2344500	0.0486
2345400	0.0484
2346300	0.0480
2347200	0.0480
2348100	0.0481
2349000	0.0486
2349900	0.0492
2350800	0.0501
2351700	0.0512
2352600	0.0540
2353500	0.0598
2354400	0.0699
2355300	0.0852
2356200	0.1037
2357100	0.1228
2358000	0.1397
2358900	0.1524
2359800	0.1610
2360700	0.1663
2361600	0.1689
2362500	0.1697
2363400	0.1689
2364300	0.1668
2365200	0.1638
2366100	0.1600
2367000	0.1561
2367900	0.1522
2368800	0.1491
2369700	0.1470
2370600	0.1456
2371500	0.1450
2372400	0.1450
2373300	0.1455
2374200	0.1466
2375100	0.1487
2376000	0.1522
2376900	0.1571
2377800	0.1624
2378700	0.1666
2379600	0.1689
2380500	0.1682
2381400	0.1650
2382300	0.1604
2383200	0.1554
2384100	0.1506
2385000	0.1464
2385900	0.1425
2386800	0.1387
2387700	0.1352
2388600	0.1322
2389500	0.1297
2390400	0.1283
2391300	0.1281
2392200	0.1293
2393100	0.1323
2394000	0.1377
2394900	0.1453
2395800	0.1550
2396700	0.1661
2397600	0.1783
2398500	0.1910
2399400	0.2032
2400300	0.2145
2401200	0.2242
2402100	0.2314
2403000	0.2358
2403900	0.2367
2404800	0.2336
2405700	0.2264
2406600	0.2164
2407500	0.2054
2408400	0.1950
2409300	0.1866
2410200	0.1797
2411100	0.1734
2412000	0.1669
2412900	0.1594
2413800	0.1510
2414700	0.1420
2415600	0.1324
2416500	0.1228
2417400	0.1130
2418300	0.1034
2419200	0.0939
2420100	0.0846
2421000	0.0761
2421900	0.0687
2422800	0.0625
2423700	0.0578
2424600	0.0546
2425500	0.0525
2426400	0.0511
2427300	0.0502
2428200	0.0496
2429100	0.0493
2430000	0.0489
2430900	0.0486
2431800	0.0483
2432700	0.0479
2433600	0.0479
2434500	0.0481
2435400	0.0486
2436300	0.0492
2437200	0.0501
2438100	0.0512
2439000	0.0540
2439900	0.0597
2440800	0.0699
2441700	0.0851
2442600	0.1037
2443500	0.1227
2444400	0.1396
2445300	0.1522
2446200	0.1609
2447100	0.1661
2448000	0.1687
2448900	0.1695
2449800	0.1687
2450700	0.1666
2451600	0.1636
2452500	0.1599
2453400	0.1560
2454300	0.1521
2455200	0.1490
2456100	0.1468
2457000	0.1455
2457900	0.1448
2458800	0.1448
2459700	0.1453
2460600	0.1465
2461500	0.1486
2462400	0.1521
2463300	0.1570
2464200	0.1622
2465100	0.1665
2466000	0.1687
2466900	0.1680
2467800	0.1649
2468700	0.1602
2469600	0.1552
2470500	0.1505
2471400	0.1462
2472300	0.1423
2473200	0.1386
2474100	0.1351
2475000	0.1321
2475900	0.1296
2476800	0.1282
2477700	0.1279
2478600	0.1292
2479500	0.1322
2480400	0.1376
2481300	0.1452
2482200	0.1549
2483100	0.1660
2484000	0.1781
2484900	0.1908
2485800	0.2030
2486700	0.2143
2487600	0.2240
2488500	0.2312
2489400	0.2356
2490300	0.2365
2491200	0.2333
2492100	0.2262
2493000	0.2162
2493900	0.2052
2494800	0.1948
2495700	0.1864
2496600	0.1795
2497500	0.1733
2498400	0.1667
2499300	0.1592
2500200	0.1508
2501100	0.1418
2502000	0.1323
2502900	0.1227
2503800	0.1129
2504700	0.1033
2505600	0.0938
2506500	0.0845
2507400	0.0760
2508300	0.0687
2509200	0.0624
2510100	0.0578
2511000	0.0545
2511900	0.0524
2512800	0.0510
2513700	0.0501
2514600	0.0495
2515500	0.0493
2516400	0.0489
2517300	0.0485
2518200	0.0483
2519100	0.0479
2520000	0.0479
2520900	0.0480
2521800	0.0485
2522700	0.0491
2523600	0.0500
2524500	0.0511
2525400	0.0539
2526300	0.0597
2527200	0.0698
2528100	0.0850
2529000	0.1035
2529900	0.1226
2530800	0.1394
2531700	0.1521
2532600	0.1607
2533500	0.1660
2534400	0.1686
2535300	0.1693
2536200	0.1686
2537100	0.1665
2538000	0.1635
2538900	0.1597
2539800	0.1558
2540700	0.1519
2541600	0.1488
2542500	0.1467
2543400	0.1453
2544300	0.1447
2545200	0.1447
2546100	0.1452
2547000	0.1463
2547900	0.1484
2548800	0.1519
2549700	0.1568
2550600	0.1621
2551500	0.1663
2552400	0.1686
2553300	0.1678
2554200	0.1647
2555100	0.1601
2556000	0.1551
2556900	0.1503
2557800	0.1461
2558700	0.1422
2559600	0.1384
2560500	0.1349
2561400	0.1319
2562300	0.1294
2563200	0.1281
2564100	0.1278
2565000	0.1291
2565900	0.1321
2566800	0.1374
2567700	0.1451
2568600	0.1547
2569500	0.1658
2570400	0.1780
2571300	0.1906
2572200	0.2028
2573100	0.2141
2574000	0.2237
2574900	0.2310
2575800	0.2354
2576700	0.2362
2577600	0.2331
2578500	0.2260
2579400	0.2160
2580300	0.2050
2581200	0.1946
2582100	0.1862
2583000	0.1793
2583900	0.1731
2584800	0.1666
2585700	0.1591
2586600	0.1507
2587500	0.1417
2588400	0.1322
2589300	0.1226
2590200	0.1128
2591100	0.1032
2592000	0.0937
2592900	0.0884
2593800	0.0852
2594700	0.0823
2595600	0.0791
2596500	0.0743
2597400	0.0687
2598300	0.0631
2599200	0.0582
2600100	0.0548
2601000	0.0528
2601900	0.0517
2602800	0.0510
2603700	0.0503
2604600	0.0498
2605500	0.0493
2606400	0.0488
2607300	0.0485
2608200	0.0481
2609100	0.0478
2610000	0.0478
2610900	0.0481
2611800	0.0488
2612700	0.0503
2613600	0.0530
2614500	0.0570
2615400	0.0623
2616300	0.0691
2617200	0.0770
2618100	0.0861
2619000	0.0963
2619900	0.1076
2620800	0.1196
2621700	0.1322
2622600	0.1447
2623500	0.1560
2624400	0.1653
2625300	0.1719
2626200	0.1763
2627100	0.1790
2628000	0.1809
2628900	0.1824
2629800	0.1839
2630700	0.1854
2631600	0.1871
2632500	0.1893
2633400	0.1918
2634300	0.1949
2635200	0.1986
2636100	0.2029
2637000	0.2071
2637900	0.2104
2638800	0.2121
2639700	0.2116
2640600	0.2094
2641500	0.2059
2642400	0.2018
2643300	0.1975
2644200	0.1935
2645100	0.1896
2646000	0.1861
2646900	0.1830
2647800	0.1804
2648700	0.1783
2649600	0.1768
2650500	0.1760
2651400	0.1770
2652300	0.1810
2653200	0.1893
2654100	0.2023
2655000	0.2181
2655900	0.2341
2656800	0.2475
2657700	0.2563
2658600	0.2612
2659500	0.2637
2660400	0.2651
2661300	0.2663
2662200	0.2661
2663100	0.2628
2664000	0.2547
2664900	0.2410
2665800	0.2236
2666700	0.2054
2667600	0.1893
2668500	0.1773
2669400	0.1690
2670300	0.1637
2671200	0.1602
2672100	0.1575
2673000	0.1550
2673900	0.1519
2674800	0.1477
2675700	0.1417
2676600	0.1342
2677500	0.1259
2678400	0.1176
2679300	0.1092
2680200	0.1012
2681100	0.0936
2682000	0.0862
2682900	0.0791
2683800	0.0726
2684700	0.0669
2685600	0.0623
2686500	0.0590
2687400	0.0568
2688300	0.0552
2689200	0.0540
2690100	0.0529
2691000	0.0518
2691900	0.0508
2692800	0.0499
2693700	0.0490
2694600	0.0484
2695500	0.0480
2696400	0.0478
2697300	0.0478
2698200	0.0479
2699100	0.0483
2700000	0.0488
2700900	0.0495
2701800	0.0504
2702700	0.0515
2703600	0.0529
2704500	0.0549
2705400	0.0581
2706300	0.0638
2707200	0.0727
2708100	0.0856
2709000	0.1014
2709900	0.1188
2710800	0.1360
2711700	0.1521
2712600	0.1668
2713500	0.1802
2714400	0.1922
2715300	0.2029
2716200	0.2128
2717100	0.2221
2718000	0.2316
2718900	0.2412
2719800	0.2503
2720700	0.2578
2721600	0.2628
2722500	0.2643
2723400	0.2623
2724300	0.2569
2725200	0.2482
2726100	0.2366
2727000	0.2230
2727900	0.2088
2728800	0.1953
2729700	0.1834
2730600	0.1733
2731500	0.1648
2732400	0.1579
2733300	0.1522
2734200	0.1474
2735100	0.1433
2736000	0.1391
2736900	0.1351
2737800	0.1321
2738700	0.1313
2739600	0.1340
2740500	0.1409
2741400	0.1509
2742300	0.1622
2743200	0.1734
2744100	0.1832
2745000	0.1915
2745900	0.1993
2746800	0.2066
2747700	0.2140
2748600	0.2201
2749500	0.2235
2750400	0.2222
2751300	0.2158
2752200	0.2055
2753100	0.1942
2754000	0.1838
2754900	0.1764
2755800	0.1712
2756700	0.1668
2757600	0.1620
2758500	0.1557
2759400	0.1480
2760300	0.1393
2761200	0.1298
2762100	0.1200
2763000	0.1103
2763900	0.1007
2764800	0.0913
2765700	0.0843
2766600	0.0758
2767500	0.0684
2768400	0.0622
2769300	0.0576
2770200	0.0543
2771100	0.0522
2772000	0.0509
2772900	0.0500
