#1
double	presence(8760,2)
25257600	0.483
25261200	0.172
25264800	0.207
25268400	0.172
25272000	0.345
25275600	0.517
25279200	0.345
25282800	0.379
25286400	0.345
25290000	0.448
25293600	0.483
25297200	0.69
25300800	0.862
25304400	0.862
25308000	1.0
25311600	1.0
25315200	1.0
25318800	1.0
25322400	1.0
25326000	1.0
25329600	1.0
25333200	1.0
25336800	0.862
25340400	0.621
25344000	0.483
25347600	0.172
25351200	0.207
25354800	0.172
25358400	0.345
25362000	0.517
25365600	0.345
25369200	0.379
25372800	0.345
25376400	0.448
25380000	0.483
25383600	0.69
25387200	0.862
25390800	0.862
25394400	1.0
25398000	1.0
25401600	1.0
25405200	1.0
25408800	1.0
25412400	1.0
25416000	1.0
25419600	1.0
25423200	0.862
25426800	0.621
25430400	0.483
25434000	0.172
25437600	0.207
25441200	0.172
25444800	0.345
25448400	0.517
25452000	0.345
25455600	0.379
25459200	0.345
25462800	0.448
25466400	0.483
25470000	0.69
25473600	0.862
25477200	0.862
25480800	1.0
25484400	1.0
25488000	1.0
25491600	1.0
25495200	1.0
25498800	1.0
25502400	1.0
25506000	1.0
25509600	0.862
25513200	0.621
25516800	0.483
25520400	0.172
25524000	0.207
25527600	0.172
25531200	0.345
25534800	0.517
25538400	0.345
25542000	0.379
25545600	0.345
25549200	0.448
25552800	0.483
25556400	0.69
25560000	0.862
25563600	0.862
25567200	1.0
25570800	1.0
25574400	0.996
25578000	0.996
25581600	0.996
25585200	1.0
25588800	1.0
25592400	0.996
25596000	0.822
25599600	0.724
25603200	0.655
25606800	0.552
25610400	0.448
25614000	0.31
25617600	0.586
25621200	0.655
25624800	0.552
25628400	0.483
25632000	0.448
25635600	0.483
25639200	0.517
25642800	0.69
25646400	0.759
25650000	0.793
25653600	0.793
25657200	0.966
25660800	0.996
25664400	0.996
25668000	1.0
25671600	1.0
25675200	1.0
25678800	0.996
25682400	0.822
25686000	0.724
25689600	0.655
25693200	0.552
25696800	0.448
25700400	0.31
25704000	0.586
25707600	0.655
25711200	0.552
25714800	0.483
25718400	0.448
25722000	0.483
25725600	0.517
25729200	0.69
25732800	0.759
25736400	0.793
25740000	0.793
25743600	0.966
25747200	1.0
25750800	1.0
25754400	1.0
25758000	1.0
25761600	1.0
25765200	1.0
25768800	0.862
25772400	0.621
25776000	0.483
25779600	0.172
25783200	0.207
25786800	0.172
25790400	0.345
25794000	0.517
25797600	0.345
25801200	0.379
25804800	0.345
25808400	0.448
25812000	0.483
25815600	0.69
25819200	0.862
25822800	0.862
25826400	1.0
25830000	1.0
25833600	1.0
25837200	1.0
25840800	1.0
25844400	1.0
25848000	1.0
25851600	1.0
25855200	0.862
25858800	0.621
25862400	0.483
25866000	0.172
25869600	0.207
25873200	0.172
25876800	0.345
25880400	0.517
25884000	0.345
25887600	0.379
25891200	0.345
25894800	0.448
25898400	0.483
25902000	0.69
25905600	0.862
25909200	0.862
25912800	1.0
25916400	1.0
25920000	1.0
25923600	1.0
25927200	1.0
25930800	1.0
25934400	1.0
25938000	1.0
25941600	0.862
25945200	0.621
25948800	0.483
25952400	0.172
25956000	0.207
25959600	0.172
25963200	0.345
25966800	0.517
25970400	0.345
25974000	0.379
25977600	0.345
25981200	0.448
25984800	0.483
25988400	0.69
25992000	0.862
25995600	0.862
25999200	1.0
26002800	1.0
26006400	1.0
26010000	1.0
26013600	1.0
26017200	1.0
26020800	1.0
26024400	1.0
26028000	0.862
26031600	0.621
26035200	0.483
26038800	0.172
26042400	0.207
26046000	0.172
26049600	0.345
26053200	0.517
26056800	0.345
26060400	0.379
26064000	0.345
26067600	0.448
26071200	0.483
26074800	0.69
26078400	0.862
26082000	0.862
26085600	1.0
26089200	1.0
26092800	1.0
26096400	1.0
26100000	1.0
26103600	1.0
26107200	1.0
26110800	1.0
26114400	0.862
26118000	0.621
26121600	0.483
26125200	0.172
26128800	0.207
26132400	0.172
26136000	0.345
26139600	0.517
26143200	0.345
26146800	0.379
26150400	0.345
26154000	0.448
26157600	0.483
26161200	0.69
26164800	0.862
26168400	0.862
26172000	1.0
26175600	1.0
26179200	0.996
26182800	0.996
26186400	1.0
26190000	1.0
26193600	1.0
26197200	0.996
26200800	0.822
26204400	0.724
26208000	0.655
26211600	0.552
26215200	0.448
26218800	0.31
26222400	0.586
26226000	0.655
26229600	0.552
26233200	0.483
26236800	0.448
26240400	0.483
26244000	0.517
26247600	0.69
26251200	0.759
26254800	0.793
26258400	0.793
26262000	0.966
26265600	0.996
26269200	0.996
26272800	1.0
26276400	1.0
26280000	1.0
26283600	0.996
26287200	0.822
26290800	0.724
26294400	0.655
26298000	0.552
26301600	0.448
26305200	0.31
26308800	0.586
26312400	0.655
26316000	0.552
26319600	0.483
26323200	0.448
26326800	0.483
26330400	0.517
26334000	0.69
26337600	0.759
26341200	0.793
26344800	0.793
26348400	0.966
26352000	1.0
26355600	1.0
26359200	1.0
26362800	1.0
26366400	1.0
26370000	1.0
26373600	0.862
26377200	0.621
26380800	0.483
26384400	0.172
26388000	0.207
26391600	0.172
26395200	0.345
26398800	0.517
26402400	0.345
26406000	0.379
26409600	0.345
26413200	0.448
26416800	0.483
26420400	0.69
26424000	0.862
26427600	0.862
26431200	1.0
26434800	1.0
26438400	1.0
26442000	1.0
26445600	1.0
26449200	1.0
26452800	1.0
26456400	1.0
26460000	0.862
26463600	0.621
26467200	0.483
26470800	0.172
26474400	0.207
26478000	0.172
26481600	0.345
26485200	0.517
26488800	0.345
26492400	0.379
26496000	0.345
26499600	0.448
26503200	0.483
26506800	0.69
26510400	0.862
26514000	0.862
26517600	1.0
26521200	1.0
26524800	1.0
26528400	1.0
26532000	1.0
26535600	1.0
26539200	1.0
26542800	1.0
26546400	0.862
26550000	0.621
26553600	0.483
26557200	0.172
26560800	0.207
26564400	0.172
26568000	0.345
26571600	0.517
26575200	0.345
26578800	0.379
26582400	0.345
26586000	0.448
26589600	0.483
26593200	0.69
26596800	0.862
26600400	0.862
26604000	1.0
26607600	1.0
26611200	1.0
26614800	1.0
26618400	1.0
26622000	1.0
26625600	1.0
26629200	1.0
26632800	0.862
26636400	0.621
26640000	0.483
26643600	0.172
26647200	0.207
26650800	0.172
26654400	0.345
26658000	0.517
26661600	0.345
26665200	0.379
26668800	0.345
26672400	0.448
26676000	0.483
26679600	0.69
26683200	0.862
26686800	0.862
26690400	1.0
26694000	1.0
26697600	1.0
26701200	1.0
26704800	1.0
26708400	1.0
26712000	1.0
26715600	1.0
26719200	0.862
26722800	0.621
26726400	0.483
26730000	0.172
26733600	0.207
26737200	0.172
26740800	0.345
26744400	0.517
26748000	0.345
26751600	0.379
26755200	0.345
26758800	0.448
26762400	0.483
26766000	0.69
26769600	0.862
26773200	0.862
26776800	1.0
26780400	1.0
26784000	0.996
26787600	0.996
26791200	0.996
26794800	1.0
26798400	1.0
26802000	0.996
26805600	0.822
26809200	0.724
26812800	0.655
26816400	0.552
26820000	0.448
26823600	0.31
26827200	0.586
26830800	0.655
26834400	0.552
26838000	0.483
26841600	0.448
26845200	0.483
26848800	0.517
26852400	0.69
26856000	0.759
26859600	0.793
26863200	0.793
26866800	0.966
26870400	0.996
26874000	0.996
26877600	1.0
26881200	1.0
26884800	1.0
26888400	0.996
26892000	0.822
26895600	0.724
26899200	0.655
26902800	0.552
26906400	0.448
26910000	0.31
26913600	0.586
26917200	0.655
26920800	0.552
26924400	0.483
26928000	0.448
26931600	0.483
26935200	0.517
26938800	0.69
26942400	0.759
26946000	0.793
26949600	0.793
26953200	0.966
26956800	1.0
26960400	1.0
26964000	1.0
26967600	1.0
26971200	1.0
26974800	1.0
26978400	0.862
26982000	0.621
26985600	0.483
26989200	0.172
26992800	0.207
26996400	0.172
27000000	0.345
27003600	0.517
27007200	0.345
27010800	0.379
27014400	0.345
27018000	0.448
27021600	0.483
27025200	0.69
27028800	0.862
27032400	0.862
27036000	1.0
27039600	1.0
27043200	1.0
27046800	1.0
27050400	1.0
27054000	1.0
27057600	1.0
27061200	1.0
27064800	0.862
27068400	0.621
27072000	0.483
27075600	0.172
27079200	0.207
27082800	0.172
27086400	0.345
27090000	0.517
27093600	0.345
27097200	0.379
27100800	0.345
27104400	0.448
27108000	0.483
27111600	0.69
27115200	0.862
27118800	0.862
27122400	1.0
27126000	1.0
27129600	1.0
27133200	1.0
27136800	1.0
27140400	1.0
27144000	1.0
27147600	1.0
27151200	0.862
27154800	0.621
27158400	0.483
27162000	0.172
27165600	0.207
27169200	0.172
27172800	0.345
27176400	0.517
27180000	0.345
27183600	0.379
27187200	0.345
27190800	0.448
27194400	0.483
27198000	0.69
27201600	0.862
27205200	0.862
27208800	1.0
27212400	1.0
27216000	1.0
27219600	1.0
27223200	1.0
27226800	1.0
27230400	1.0
27234000	1.0
27237600	0.862
27241200	0.621
27244800	0.483
27248400	0.172
27252000	0.207
27255600	0.172
27259200	0.345
27262800	0.517
27266400	0.345
27270000	0.379
27273600	0.345
27277200	0.448
27280800	0.483
27284400	0.69
27288000	0.862
27291600	0.862
27295200	1.0
27298800	1.0
27302400	1.0
27306000	1.0
27309600	1.0
27313200	1.0
27316800	1.0
27320400	1.0
27324000	0.862
27327600	0.621
27331200	0.483
27334800	0.172
27338400	0.207
27342000	0.172
27345600	0.345
27349200	0.517
27352800	0.345
27356400	0.379
27360000	0.345
27363600	0.448
27367200	0.483
27370800	0.69
27374400	0.862
27378000	0.862
27381600	1.0
27385200	1.0
27388800	0.996
27392400	0.996
27396000	0.996
27399600	1.0
27403200	1.0
27406800	0.996
27410400	0.822
27414000	0.724
27417600	0.655
27421200	0.552
27424800	0.448
27428400	0.31
27432000	0.586
27435600	0.655
27439200	0.552
27442800	0.483
27446400	0.448
27450000	0.483
27453600	0.517
27457200	0.69
27460800	0.759
27464400	0.793
27468000	0.793
27471600	0.966
27475200	0.996
27478800	0.996
27482400	1.0
27486000	1.0
27489600	1.0
27493200	0.996
27496800	0.822
27500400	0.724
27504000	0.655
27507600	0.552
27511200	0.448
27514800	0.31
27518400	0.586
27522000	0.655
27525600	0.552
27529200	0.483
27532800	0.448
27536400	0.483
27540000	0.517
27543600	0.69
27547200	0.759
27550800	0.793
27554400	0.793
27558000	0.966
27561600	1.0
27565200	1.0
27568800	1.0
27572400	1.0
27576000	1.0
27579600	1.0
27583200	0.862
27586800	0.621
27590400	0.483
27594000	0.172
27597600	0.207
27601200	0.172
27604800	0.345
27608400	0.517
27612000	0.345
27615600	0.379
27619200	0.345
27622800	0.448
27626400	0.483
27630000	0.69
27633600	0.862
27637200	0.862
27640800	1.0
27644400	1.0
27648000	1.0
27651600	1.0
27655200	1.0
27658800	1.0
27662400	1.0
27666000	1.0
27669600	0.862
27673200	0.621
27676800	0.483
27680400	0.172
27684000	0.207
27687600	0.172
27691200	0.345
27694800	0.517
27698400	0.345
27702000	0.379
27705600	0.345
27709200	0.448
27712800	0.483
27716400	0.69
27720000	0.862
27723600	0.862
27727200	1.0
27730800	1.0
27734400	0.996
27738000	0.996
27741600	1.0
27745200	1.0
27748800	1.0
27752400	0.996
27756000	0.822
27759600	0.724
27763200	0.655
27766800	0.552
27770400	0.448
27774000	0.31
27777600	0.586
27781200	0.655
27784800	0.552
27788400	0.483
27792000	0.448
27795600	0.483
27799200	0.517
27802800	0.69
27806400	0.759
27810000	0.793
27813600	0.793
27817200	0.966
27820800	1.0
27824400	1.0
27828000	1.0
27831600	1.0
27835200	1.0
27838800	1.0
27842400	0.862
27846000	0.621
27849600	0.483
27853200	0.172
27856800	0.207
27860400	0.172
27864000	0.345
27867600	0.517
27871200	0.345
27874800	0.379
27878400	0.345
27882000	0.448
27885600	0.483
27889200	0.69
27892800	0.862
27896400	0.862
27900000	1.0
27903600	1.0
27907200	1.0
27910800	1.0
27914400	1.0
27918000	1.0
27921600	1.0
27925200	1.0
27928800	0.862
27932400	0.621
27936000	0.483
27939600	0.172
27943200	0.207
27946800	0.172
27950400	0.345
27954000	0.517
27957600	0.345
27961200	0.379
27964800	0.345
27968400	0.448
27972000	0.483
27975600	0.69
27979200	0.862
27982800	0.862
27986400	1.0
27990000	1.0
27993600	0.996
27997200	0.996
28000800	0.996
28004400	1.0
28008000	1.0
28011600	0.996
28015200	0.822
28018800	0.724
28022400	0.655
28026000	0.552
28029600	0.448
28033200	0.31
28036800	0.586
28040400	0.655
28044000	0.552
28047600	0.483
28051200	0.448
28054800	0.483
28058400	0.517
28062000	0.69
28065600	0.759
28069200	0.793
28072800	0.793
28076400	0.966
28080000	0.996
28083600	0.996
28087200	1.0
28090800	1.0
28094400	1.0
28098000	0.996
28101600	0.822
28105200	0.724
28108800	0.655
28112400	0.552
28116000	0.448
28119600	0.31
28123200	0.586
28126800	0.655
28130400	0.552
28134000	0.483
28137600	0.448
28141200	0.483
28144800	0.517
28148400	0.69
28152000	0.759
28155600	0.793
28159200	0.793
28162800	0.966
28166400	1.0
28170000	1.0
28173600	1.0
28177200	1.0
28180800	1.0
28184400	1.0
28188000	0.862
28191600	0.621
28195200	0.483
28198800	0.172
28202400	0.207
28206000	0.172
28209600	0.345
28213200	0.517
28216800	0.345
28220400	0.379
28224000	0.345
28227600	0.448
28231200	0.483
28234800	0.69
28238400	0.862
28242000	0.862
28245600	1.0
28249200	1.0
28252800	1.0
28256400	1.0
28260000	1.0
28263600	1.0
28267200	1.0
28270800	1.0
28274400	0.862
28278000	0.621
28281600	0.483
28285200	0.172
28288800	0.207
28292400	0.172
28296000	0.345
28299600	0.517
28303200	0.345
28306800	0.379
28310400	0.345
28314000	0.448
28317600	0.483
28321200	0.69
28324800	0.862
28328400	0.862
28332000	1.0
28335600	1.0
28339200	1.0
28342800	1.0
28346400	1.0
28350000	1.0
28353600	1.0
28357200	1.0
28360800	0.862
28364400	0.621
28368000	0.483
28371600	0.172
28375200	0.207
28378800	0.172
28382400	0.345
28386000	0.517
28389600	0.345
28393200	0.379
28396800	0.345
28400400	0.448
28404000	0.483
28407600	0.69
28411200	0.862
28414800	0.862
28418400	1.0
28422000	1.0
28425600	1.0
28429200	1.0
28432800	1.0
28436400	1.0
28440000	1.0
28443600	1.0
28447200	0.862
28450800	0.621
28454400	0.483
28458000	0.172
28461600	0.207
28465200	0.172
28468800	0.345
28472400	0.517
28476000	0.345
28479600	0.379
28483200	0.345
28486800	0.448
28490400	0.483
28494000	0.69
28497600	0.862
28501200	0.862
28504800	1.0
28508400	1.0
28512000	1.0
28515600	1.0
28519200	1.0
28522800	1.0
28526400	1.0
28530000	1.0
28533600	0.862
28537200	0.621
28540800	0.483
28544400	0.172
28548000	0.207
28551600	0.172
28555200	0.345
28558800	0.517
28562400	0.345
28566000	0.379
28569600	0.345
28573200	0.448
28576800	0.483
28580400	0.69
28584000	0.862
28587600	0.862
28591200	1.0
28594800	1.0
28598400	0.996
28602000	0.996
28605600	0.996
28609200	1.0
28612800	1.0
28616400	0.996
28620000	0.822
28623600	0.724
28627200	0.655
28630800	0.552
28634400	0.448
28638000	0.31
28641600	0.586
28645200	0.655
28648800	0.552
28652400	0.483
28656000	0.448
28659600	0.483
28663200	0.517
28666800	0.69
28670400	0.759
28674000	0.793
28677600	0.793
28681200	0.966
28684800	0.996
28688400	0.996
28692000	1.0
28695600	1.0
28699200	1.0
28702800	0.996
28706400	0.822
28710000	0.724
28713600	0.655
28717200	0.552
28720800	0.448
28724400	0.31
28728000	0.586
28731600	0.655
28735200	0.552
28738800	0.483
28742400	0.448
28746000	0.483
28749600	0.517
28753200	0.69
28756800	0.759
28760400	0.793
28764000	0.793
28767600	0.966
28771200	1.0
28774800	1.0
28778400	1.0
28782000	1.0
28785600	1.0
28789200	1.0
28792800	0.862
28796400	0.621
28800000	0.483
28803600	0.172
28807200	0.207
28810800	0.172
28814400	0.345
28818000	0.517
28821600	0.345
28825200	0.379
28828800	0.345
28832400	0.448
28836000	0.483
28839600	0.69
28843200	0.862
28846800	0.862
28850400	1.0
28854000	1.0
28857600	1.0
28861200	1.0
28864800	1.0
28868400	1.0
28872000	1.0
28875600	1.0
28879200	0.862
28882800	0.621
28886400	0.483
28890000	0.172
28893600	0.207
28897200	0.172
28900800	0.345
28904400	0.517
28908000	0.345
28911600	0.379
28915200	0.345
28918800	0.448
28922400	0.483
28926000	0.69
28929600	0.862
28933200	0.862
28936800	1.0
28940400	1.0
28944000	1.0
28947600	1.0
28951200	1.0
28954800	1.0
28958400	1.0
28962000	1.0
28965600	0.862
28969200	0.621
28972800	0.483
28976400	0.172
28980000	0.207
28983600	0.172
28987200	0.345
28990800	0.517
28994400	0.345
28998000	0.379
29001600	0.345
29005200	0.448
29008800	0.483
29012400	0.69
29016000	0.862
29019600	0.862
29023200	1.0
29026800	1.0
29030400	1.0
29034000	1.0
29037600	1.0
29041200	1.0
29044800	1.0
29048400	1.0
29052000	0.862
29055600	0.621
29059200	0.483
29062800	0.172
29066400	0.207
29070000	0.172
29073600	0.345
29077200	0.517
29080800	0.345
29084400	0.379
29088000	0.345
29091600	0.448
29095200	0.483
29098800	0.69
29102400	0.862
29106000	0.862
29109600	1.0
29113200	1.0
29116800	1.0
29120400	1.0
29124000	1.0
29127600	1.0
29131200	1.0
29134800	1.0
29138400	0.862
29142000	0.621
29145600	0.483
29149200	0.172
29152800	0.207
29156400	0.172
29160000	0.345
29163600	0.517
29167200	0.345
29170800	0.379
29174400	0.345
29178000	0.448
29181600	0.483
29185200	0.69
29188800	0.862
29192400	0.862
29196000	1.0
29199600	1.0
29203200	0.996
29206800	0.996
29210400	0.996
29214000	1.0
29217600	1.0
29221200	0.996
29224800	0.822
29228400	0.724
29232000	0.655
29235600	0.552
29239200	0.448
29242800	0.31
29246400	0.586
29250000	0.655
29253600	0.552
29257200	0.483
29260800	0.448
29264400	0.483
29268000	0.517
29271600	0.69
29275200	0.759
29278800	0.793
29282400	0.793
29286000	0.966
29289600	0.996
29293200	0.996
29296800	1.0
29300400	1.0
29304000	1.0
29307600	0.996
29311200	0.822
29314800	0.724
29318400	0.655
29322000	0.552
29325600	0.448
29329200	0.31
29332800	0.586
29336400	0.655
29340000	0.552
29343600	0.483
29347200	0.448
29350800	0.483
29354400	0.517
29358000	0.69
29361600	0.759
29365200	0.793
29368800	0.793
29372400	0.966
29376000	1.0
29379600	1.0
29383200	1.0
29386800	1.0
29390400	1.0
29394000	1.0
29397600	0.862
29401200	0.621
29404800	0.483
29408400	0.172
29412000	0.207
29415600	0.172
29419200	0.345
29422800	0.517
29426400	0.345
29430000	0.379
29433600	0.345
29437200	0.448
29440800	0.483
29444400	0.69
29448000	0.862
29451600	0.862
29455200	1.0
29458800	1.0
29462400	1.0
29466000	1.0
29469600	1.0
29473200	1.0
29476800	1.0
29480400	1.0
29484000	0.862
29487600	0.621
29491200	0.483
29494800	0.172
29498400	0.207
29502000	0.172
29505600	0.345
29509200	0.517
29512800	0.345
29516400	0.379
29520000	0.345
29523600	0.448
29527200	0.483
29530800	0.69
29534400	0.862
29538000	0.862
29541600	1.0
29545200	1.0
29548800	1.0
29552400	1.0
29556000	1.0
29559600	1.0
29563200	1.0
29566800	1.0
29570400	0.862
29574000	0.621
29577600	0.483
29581200	0.172
29584800	0.207
29588400	0.172
29592000	0.345
29595600	0.517
29599200	0.345
29602800	0.379
29606400	0.345
29610000	0.448
29613600	0.483
29617200	0.69
29620800	0.862
29624400	0.862
29628000	1.0
29631600	1.0
29635200	1.0
29638800	1.0
29642400	1.0
29646000	1.0
29649600	1.0
29653200	1.0
29656800	0.862
29660400	0.621
29664000	0.483
29667600	0.172
29671200	0.207
29674800	0.172
29678400	0.345
29682000	0.517
29685600	0.345
29689200	0.379
29692800	0.345
29696400	0.448
29700000	0.483
29703600	0.69
29707200	0.862
29710800	0.862
29714400	1.0
29718000	1.0
29721600	1.0
29725200	1.0
29728800	1.0
29732400	1.0
29736000	1.0
29739600	1.0
29743200	0.862
29746800	0.621
29750400	0.483
29754000	0.172
29757600	0.207
29761200	0.172
29764800	0.345
29768400	0.517
29772000	0.345
29775600	0.379
29779200	0.345
29782800	0.448
29786400	0.483
29790000	0.69
29793600	0.862
29797200	0.862
29800800	1.0
29804400	1.0
29808000	0.996
29811600	0.996
29815200	0.996
29818800	1.0
29822400	1.0
29826000	0.996
29829600	0.822
29833200	0.724
29836800	0.655
29840400	0.552
29844000	0.448
29847600	0.31
29851200	0.586
29854800	0.655
29858400	0.552
29862000	0.483
29865600	0.448
29869200	0.483
29872800	0.517
29876400	0.69
29880000	0.759
29883600	0.793
29887200	0.793
29890800	0.966
29894400	0.996
29898000	0.996
29901600	1.0
29905200	1.0
29908800	1.0
29912400	0.996
29916000	0.822
29919600	0.724
29923200	0.655
29926800	0.552
29930400	0.448
29934000	0.31
29937600	0.586
29941200	0.655
29944800	0.552
29948400	0.483
29952000	0.448
29955600	0.483
29959200	0.517
29962800	0.69
29966400	0.759
29970000	0.793
29973600	0.793
29977200	0.966
29980800	1.0
29984400	1.0
29988000	1.0
29991600	1.0
29995200	1.0
29998800	1.0
30002400	0.862
30006000	0.621
30009600	0.483
30013200	0.172
30016800	0.207
30020400	0.172
30024000	0.345
30027600	0.517
30031200	0.345
30034800	0.379
30038400	0.345
30042000	0.448
30045600	0.483
30049200	0.69
30052800	0.862
30056400	0.862
30060000	1.0
30063600	1.0
30067200	1.0
30070800	1.0
30074400	1.0
30078000	1.0
30081600	1.0
30085200	1.0
30088800	0.862
30092400	0.621
30096000	0.483
30099600	0.172
30103200	0.207
30106800	0.172
30110400	0.345
30114000	0.517
30117600	0.345
30121200	0.379
30124800	0.345
30128400	0.448
30132000	0.483
30135600	0.69
30139200	0.862
30142800	0.862
30146400	1.0
30150000	1.0
30153600	1.0
30157200	1.0
30160800	1.0
30164400	1.0
30168000	1.0
30171600	1.0
30175200	0.862
30178800	0.621
30182400	0.483
30186000	0.172
30189600	0.207
30193200	0.172
30196800	0.345
30200400	0.517
30204000	0.345
30207600	0.379
30211200	0.345
30214800	0.448
30218400	0.483
30222000	0.69
30225600	0.862
30229200	0.862
30232800	1.0
30236400	1.0
30240000	1.0
30243600	1.0
30247200	1.0
30250800	1.0
30254400	1.0
30258000	1.0
30261600	0.862
30265200	0.621
30268800	0.483
30272400	0.172
30276000	0.207
30279600	0.172
30283200	0.345
30286800	0.517
30290400	0.345
30294000	0.379
30297600	0.345
30301200	0.448
30304800	0.483
30308400	0.69
30312000	0.862
30315600	0.862
30319200	1.0
30322800	1.0
30326400	1.0
30330000	1.0
30333600	1.0
30337200	1.0
30340800	1.0
30344400	1.0
30348000	0.862
30351600	0.621
30355200	0.483
30358800	0.172
30362400	0.207
30366000	0.172
30369600	0.345
30373200	0.517
30376800	0.345
30380400	0.379
30384000	0.345
30387600	0.448
30391200	0.483
30394800	0.69
30398400	0.862
30402000	0.862
30405600	1.0
30409200	1.0
30412800	0.996
30416400	0.996
30420000	0.996
30423600	1.0
30427200	1.0
30430800	0.996
30434400	0.822
30438000	0.724
30441600	0.655
30445200	0.552
30448800	0.448
30452400	0.31
30456000	0.586
30459600	0.655
30463200	0.552
30466800	0.483
30470400	0.448
30474000	0.483
30477600	0.517
30481200	0.69
30484800	0.759
30488400	0.793
30492000	0.793
30495600	0.966
30499200	0.996
30502800	0.996
30506400	1.0
30510000	1.0
30513600	1.0
30517200	0.996
30520800	0.822
30524400	0.724
30528000	0.655
30531600	0.552
30535200	0.448
30538800	0.31
30542400	0.586
30546000	0.655
30549600	0.552
30553200	0.483
30556800	0.448
30560400	0.483
30564000	0.517
30567600	0.69
30571200	0.759
30574800	0.793
30578400	0.793
30582000	0.966
30585600	1.0
30589200	1.0
30592800	1.0
30596400	1.0
30600000	1.0
30603600	1.0
30607200	0.862
30610800	0.621
30614400	0.483
30618000	0.172
30621600	0.207
30625200	0.172
30628800	0.345
30632400	0.517
30636000	0.345
30639600	0.379
30643200	0.345
30646800	0.448
30650400	0.483
30654000	0.69
30657600	0.862
30661200	0.862
30664800	1.0
30668400	1.0
30672000	1.0
30675600	1.0
30679200	1.0
30682800	1.0
30686400	1.0
30690000	1.0
30693600	0.862
30697200	0.621
30700800	0.483
30704400	0.172
30708000	0.207
30711600	0.172
30715200	0.345
30718800	0.517
30722400	0.345
30726000	0.379
30729600	0.345
30733200	0.448
30736800	0.483
30740400	0.69
30744000	0.862
30747600	0.862
30751200	1.0
30754800	1.0
30758400	1.0
30762000	1.0
30765600	1.0
30769200	1.0
30772800	1.0
30776400	1.0
30780000	0.862
30783600	0.621
30787200	0.483
30790800	0.172
30794400	0.207
30798000	0.172
30801600	0.345
30805200	0.517
30808800	0.345
30812400	0.379
30816000	0.345
30819600	0.448
30823200	0.483
30826800	0.69
30830400	0.862
30834000	0.862
30837600	1.0
30841200	1.0
30844800	0.996
30848400	0.996
30852000	0.996
30855600	1.0
30859200	1.0
30862800	0.996
30866400	0.822
30870000	0.724
30873600	0.655
30877200	0.552
30880800	0.448
30884400	0.31
30888000	0.586
30891600	0.655
30895200	0.552
30898800	0.483
30902400	0.448
30906000	0.483
30909600	0.517
30913200	0.69
30916800	0.759
30920400	0.793
30924000	0.793
30927600	0.966
30931200	0.996
30934800	0.996
30938400	1.0
30942000	1.0
30945600	1.0
30949200	0.996
30952800	0.822
30956400	0.724
30960000	0.655
30963600	0.552
30967200	0.448
30970800	0.31
30974400	0.586
30978000	0.655
30981600	0.552
30985200	0.483
30988800	0.448
30992400	0.483
30996000	0.517
30999600	0.69
31003200	0.759
31006800	0.793
31010400	0.793
31014000	0.966
31017600	0.996
31021200	0.996
31024800	1.0
31028400	1.0
31032000	1.0
31035600	0.996
31039200	0.822
31042800	0.724
31046400	0.655
31050000	0.552
31053600	0.448
31057200	0.31
31060800	0.586
31064400	0.655
31068000	0.552
31071600	0.483
31075200	0.448
31078800	0.483
31082400	0.517
31086000	0.69
31089600	0.759
31093200	0.793
31096800	0.793
31100400	0.966
31104000	0.996
31107600	0.996
31111200	1.0
31114800	1.0
31118400	1.0
31122000	0.996
31125600	0.822
31129200	0.724
31132800	0.655
31136400	0.552
31140000	0.448
31143600	0.31
31147200	0.586
31150800	0.655
31154400	0.552
31158000	0.483
31161600	0.448
31165200	0.483
31168800	0.517
31172400	0.69
31176000	0.759
31179600	0.793
31183200	0.793
31186800	0.966
31190400	1.0
31194000	1.0
31197600	1.0
31201200	1.0
31204800	1.0
31208400	1.0
31212000	0.862
31215600	0.621
31219200	0.483
31222800	0.172
31226400	0.207
31230000	0.172
31233600	0.345
31237200	0.517
31240800	0.345
31244400	0.379
31248000	0.345
31251600	0.448
31255200	0.483
31258800	0.69
31262400	0.862
31266000	0.862
31269600	1.0
31273200	1.0
31276800	1.0
31280400	1.0
31284000	1.0
31287600	1.0
31291200	1.0
31294800	1.0
31298400	0.862
31302000	0.621
31305600	0.483
31309200	0.172
31312800	0.207
31316400	0.172
31320000	0.345
31323600	0.517
31327200	0.345
31330800	0.379
31334400	0.345
31338000	0.448
31341600	0.483
31345200	0.69
31348800	0.862
31352400	0.862
31356000	1.0
31359600	1.0
31363200	1.0
31366800	1.0
31370400	1.0
31374000	1.0
31377600	1.0
31381200	1.0
31384800	0.862
31388400	0.621
31392000	0.483
31395600	0.172
31399200	0.207
31402800	0.172
31406400	0.345
31410000	0.517
31413600	0.345
31417200	0.379
31420800	0.345
31424400	0.448
31428000	0.483
31431600	0.69
31435200	0.862
31438800	0.862
31442400	1.0
31446000	1.0
31449600	0.996
31453200	0.996
31456800	0.996
31460400	1.0
31464000	1.0
31467600	0.996
31471200	0.822
31474800	0.724
31478400	0.655
31482000	0.552
31485600	0.448
31489200	0.31
31492800	0.586
31496400	0.655
31500000	0.552
31503600	0.483
31507200	0.448
31510800	0.483
31514400	0.517
31518000	0.69
31521600	0.759
31525200	0.793
31528800	0.793
31532400	0.966
